driver_id,date,day_of_week,weekend_flag,stop,location_id,latitude,longitude,region,traffic_category,visit_time,visit_duration_minutes,distance_km,historical_travel_time_minutes,stop_count,average_speed_kmph,route_efficiency_score
D12,2026-01-27,Tuesday,0,Store_50,L50,22.929464,72.534675,West,Low,16:00,47,2.47,4.94,12,49.77,0.84
D13,2026-01-27,Tuesday,0,Store_54,L54,23.011897,72.641639,North,Medium,14:45,35,20.36,52.94,10,39.49,0.61
D14,2026-01-27,Tuesday,0,Store_25,L25,23.135226,72.587119,East,Low,11:30,18,9.89,19.78,5,48.6,0.8
D14,2026-01-27,Tuesday,0,Store_9,L9,23.1724,72.568243,East,Medium,12:00,54,24.58,63.91,6,46.19,0.95
D2,2026-01-27,Tuesday,0,Store_17,L17,23.149252,72.585157,East,Medium,14:15,56,16.47,42.82,4,32.62,0.92
D4,2026-01-27,Tuesday,0,Store_32,L32,22.896707,72.491172,East,Low,14:30,20,11.26,22.52,6,44.41,0.72
D4,2026-01-27,Tuesday,0,Store_2,L2,23.101989,72.495308,North,Medium,18:15,22,5.17,18.82,6,21.46,0.64
D5,2026-01-27,Tuesday,0,Store_18,L18,22.937508,72.532447,Central,High,15:30,46,18.24,62.02,9,20.55,0.91
D7,2026-01-27,Tuesday,0,Store_63,L63,22.974029,72.597014,Central,Medium,08:45,40,11.08,40.33,12,32.76,0.68
D10,2026-01-28,Wednesday,0,Store_66,L66,22.98114,72.715898,East,Low,15:15,53,2.23,4.46,10,23.91,0.88
D10,2026-01-28,Wednesday,0,Store_61,L61,22.900191,72.532039,North,Medium,18:15,14,13.32,48.48,12,28.07,0.94
D12,2026-01-28,Wednesday,0,Store_57,L57,23.008902,72.68655,West,Medium,09:45,39,17.11,62.28,8,38.39,0.98
D2,2026-01-28,Wednesday,0,Store_50,L50,22.929464,72.534675,West,Low,16:00,44,4.54,9.08,11,29.69,0.91
D6,2026-01-28,Wednesday,0,Store_42,L42,23.04175,72.60512,East,High,12:45,56,22.08,75.07,3,24.8,0.67
D9,2026-01-28,Wednesday,0,Store_18,L18,22.937508,72.532447,Central,High,09:45,10,21.86,104.05,7,24.74,0.62
D11,2026-01-29,Thursday,0,Store_43,L43,23.043895,72.718543,Central,High,15:15,42,15.57,52.94,5,45.41,0.67
D13,2026-01-29,Thursday,0,Store_37,L37,23.081543,72.566907,East,Medium,08:15,53,14.2,51.69,7,23.84,0.91
D13,2026-01-29,Thursday,0,Store_27,L27,23.078705,72.511762,South,Low,10:30,59,11.45,32.06,5,27.68,0.81
D15,2026-01-29,Thursday,0,Store_53,L53,23.135279,72.547717,West,Low,16:15,41,17.67,35.34,9,39.61,0.61
D4,2026-01-29,Thursday,0,Store_46,L46,22.965655,72.529849,Central,Low,16:15,53,5.66,11.32,5,32.85,0.7
D10,2026-01-30,Friday,0,Store_45,L45,23.167346,72.578259,Central,High,16:00,60,4.47,15.2,3,38.47,0.84
D14,2026-01-30,Friday,0,Store_52,L52,22.919236,72.519291,East,Low,08:00,32,21.06,58.97,4,41.99,0.78
D7,2026-01-30,Friday,0,Store_36,L36,23.112303,72.453666,East,Low,16:15,28,9.16,18.32,7,41.29,0.64
D15,2026-01-31,Saturday,1,Store_22,L22,22.96808,72.593603,South,High,15:30,60,16.73,56.88,12,49.32,0.86
D3,2026-01-31,Saturday,1,Store_58,L58,23.018608,72.5704,North,Low,14:30,43,18.0,36.0,8,20.99,0.79
D4,2026-01-31,Saturday,1,Store_66,L66,22.98114,72.715898,East,Low,14:30,30,7.59,15.18,9,25.52,0.87
D5,2026-01-31,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,11:45,43,7.06,14.12,3,38.09,0.76
D5,2026-01-31,Saturday,1,Store_7,L7,22.995806,72.573083,South,Low,18:00,51,2.94,8.23,12,43.96,0.62
D6,2026-01-31,Saturday,1,Store_29,L29,23.005242,72.721367,East,Medium,17:15,48,9.89,36.0,5,23.9,0.82
D7,2026-01-31,Saturday,1,Store_53,L53,23.135279,72.547717,West,Low,10:45,10,19.22,53.82,11,24.24,0.8
D8,2026-01-31,Saturday,1,Store_5,L5,23.099597,72.517982,North,Medium,18:45,57,16.69,60.75,8,34.94,0.63
D9,2026-01-31,Saturday,1,Store_51,L51,23.075749,72.460435,South,Medium,08:15,46,16.63,60.53,6,30.67,0.69
D10,2026-02-01,Sunday,1,Store_26,L26,23.140634,72.59912,East,Low,15:00,49,17.96,35.92,8,25.95,0.98
D11,2026-02-01,Sunday,1,Store_35,L35,23.114949,72.528371,North,Low,10:15,41,10.66,29.85,5,28.62,0.87
D3,2026-02-01,Sunday,1,Store_32,L32,22.896707,72.491172,East,Low,17:15,57,3.09,8.65,3,26.77,0.94
D5,2026-02-01,Sunday,1,Store_48,L48,23.02243,72.683566,East,Low,13:45,24,8.55,17.1,4,30.86,0.77
D6,2026-02-01,Sunday,1,Store_20,L20,23.129394,72.520486,West,Medium,12:00,40,11.82,30.73,12,25.12,0.71
D6,2026-02-01,Sunday,1,Store_65,L65,22.984183,72.598118,North,Low,14:00,57,20.93,41.86,11,44.72,0.78
D8,2026-02-01,Sunday,1,Store_7,L7,22.995806,72.573083,South,Low,11:30,39,19.61,39.22,3,44.25,0.84
D8,2026-02-01,Sunday,1,Store_61,L61,22.900191,72.532039,North,Medium,17:15,51,9.41,34.25,10,20.9,0.97
D8,2026-02-01,Sunday,1,Store_23,L23,23.040341,72.600817,East,High,17:30,39,12.42,59.12,11,35.89,0.71
D8,2026-02-01,Sunday,1,Store_6,L6,23.114987,72.550167,East,High,18:45,24,17.42,82.92,9,23.83,0.74
D9,2026-02-01,Sunday,1,Store_9,L9,23.1724,72.568243,East,Medium,17:15,29,1.37,4.99,7,23.77,0.79
D9,2026-02-01,Sunday,1,Store_18,L18,22.937508,72.532447,Central,High,18:15,21,12.83,61.07,10,21.68,0.73
D10,2026-02-02,Monday,0,Store_57,L57,23.008902,72.68655,West,Medium,16:15,50,22.32,58.03,10,28.29,0.61
D11,2026-02-02,Monday,0,Store_41,L41,23.133335,72.541455,East,Low,10:00,17,9.46,26.49,4,43.28,0.8
D11,2026-02-02,Monday,0,Store_45,L45,23.167346,72.578259,Central,High,12:15,58,9.85,33.49,10,27.72,0.87
D12,2026-02-02,Monday,0,Store_16,L16,23.049811,72.469171,East,High,10:00,27,13.04,62.07,3,29.63,0.69
D12,2026-02-02,Monday,0,Store_67,L67,22.985093,72.609142,West,High,18:00,45,7.56,35.99,12,20.29,0.82
D14,2026-02-02,Monday,0,Store_22,L22,22.96808,72.593603,South,High,09:45,27,14.84,70.64,5,41.84,0.65
D4,2026-02-02,Monday,0,Store_7,L7,22.995806,72.573083,South,Low,15:15,30,14.15,28.3,6,44.55,0.9
D6,2026-02-02,Monday,0,Store_63,L63,22.974029,72.597014,Central,Medium,17:15,13,19.12,69.6,11,40.01,0.71
D7,2026-02-02,Monday,0,Store_53,L53,23.135279,72.547717,West,Low,16:30,41,9.61,19.22,9,39.44,0.9
D8,2026-02-02,Monday,0,Store_25,L25,23.135226,72.587119,East,Low,09:00,44,2.83,7.92,8,45.84,0.89
D9,2026-02-02,Monday,0,Store_30,L30,23.029562,72.615918,Central,High,12:15,57,15.99,54.37,8,46.77,0.89
D1,2026-02-03,Tuesday,0,Store_24,L24,23.142062,72.57643,South,Medium,10:15,12,1.93,7.03,6,46.93,0.81
D10,2026-02-03,Tuesday,0,Store_28,L28,22.934761,72.524929,West,Low,16:45,59,24.53,49.06,9,31.52,0.75
D12,2026-02-03,Tuesday,0,Store_29,L29,23.005242,72.721367,East,Medium,18:45,37,10.53,38.33,11,27.6,0.75
D13,2026-02-03,Tuesday,0,Store_62,L62,23.04547,72.60816,West,High,10:00,22,17.86,85.01,6,37.19,0.79
D2,2026-02-03,Tuesday,0,Store_51,L51,23.075749,72.460435,South,Medium,13:15,56,13.95,36.27,3,46.17,0.75
D4,2026-02-03,Tuesday,0,Store_2,L2,23.101989,72.495308,North,Medium,10:15,57,2.62,9.54,11,41.17,0.75
D5,2026-02-03,Tuesday,0,Store_25,L25,23.135226,72.587119,East,Low,09:00,49,18.75,52.5,9,40.42,0.64
D6,2026-02-03,Tuesday,0,Store_4,L4,23.122541,72.569269,North,High,15:15,31,21.23,72.18,10,35.09,0.63
D8,2026-02-03,Tuesday,0,Store_6,L6,23.114987,72.550167,East,High,09:15,50,15.06,71.69,12,32.31,0.65
D8,2026-02-03,Tuesday,0,Store_9,L9,23.1724,72.568243,East,Medium,14:15,10,8.01,20.83,11,27.68,0.85
D10,2026-02-04,Wednesday,0,Store_49,L49,22.934302,72.554122,South,Medium,13:15,40,14.36,37.34,3,28.25,0.67
D3,2026-02-04,Wednesday,0,Store_23,L23,23.040341,72.600817,East,High,12:00,16,15.31,52.05,6,21.52,0.78
D3,2026-02-04,Wednesday,0,Store_13,L13,23.081015,72.536338,West,Medium,15:45,15,17.71,46.05,4,21.29,0.87
D11,2026-02-05,Thursday,0,Store_53,L53,23.135279,72.547717,West,Low,12:45,41,4.57,9.14,10,29.83,0.83
D12,2026-02-05,Thursday,0,Store_67,L67,22.985093,72.609142,West,High,18:45,36,17.64,83.97,3,32.52,0.89
D14,2026-02-05,Thursday,0,Store_62,L62,23.04547,72.60816,West,High,12:45,34,8.46,28.76,11,25.57,0.89
D14,2026-02-05,Thursday,0,Store_4,L4,23.122541,72.569269,North,High,16:15,15,24.49,83.27,11,46.11,0.66
D5,2026-02-05,Thursday,0,Store_6,L6,23.114987,72.550167,East,High,11:00,57,18.97,64.5,12,36.28,0.86
D6,2026-02-05,Thursday,0,Store_29,L29,23.005242,72.721367,East,Medium,16:00,38,16.54,43.0,11,26.29,0.82
D6,2026-02-05,Thursday,0,Store_5,L5,23.099597,72.517982,North,Medium,17:45,54,5.7,20.75,3,47.69,0.8
D8,2026-02-05,Thursday,0,Store_4,L4,23.122541,72.569269,North,High,09:15,13,22.97,109.34,6,24.92,0.67
D10,2026-02-06,Friday,0,Store_26,L26,23.140634,72.59912,East,Low,13:30,16,18.51,37.02,10,44.14,0.89
D10,2026-02-06,Friday,0,Store_45,L45,23.167346,72.578259,Central,High,15:45,42,1.95,6.63,5,38.96,0.77
D14,2026-02-06,Friday,0,Store_53,L53,23.135279,72.547717,West,Low,12:00,50,5.55,11.1,6,23.33,0.88
D14,2026-02-06,Friday,0,Store_35,L35,23.114949,72.528371,North,Low,12:45,21,14.84,29.68,8,45.66,0.71
D8,2026-02-06,Friday,0,Store_8,L8,22.906262,72.547656,North,Medium,08:00,52,17.18,62.54,4,28.86,0.67
D1,2026-02-07,Saturday,1,Store_11,L11,22.956287,72.533465,West,High,08:45,23,4.65,22.13,8,41.87,0.61
D14,2026-02-07,Saturday,1,Store_65,L65,22.984183,72.598118,North,Low,14:00,14,21.6,43.2,12,44.83,0.83
D3,2026-02-07,Saturday,1,Store_3,L3,23.026445,72.587532,Central,High,09:45,51,18.36,87.39,9,23.69,0.74
D3,2026-02-08,Sunday,1,Store_19,L19,23.030236,72.593213,North,Medium,18:00,20,8.25,30.03,4,34.27,0.7
D5,2026-02-08,Sunday,1,Store_43,L43,23.043895,72.718543,Central,High,08:30,24,14.72,70.07,10,46.77,0.64
D1,2026-02-09,Monday,0,Store_19,L19,23.030236,72.593213,North,Medium,15:45,43,3.92,10.19,4,48.87,0.74
D11,2026-02-09,Monday,0,Store_20,L20,23.129394,72.520486,West,Medium,17:15,15,15.9,57.88,6,39.72,0.95
D12,2026-02-09,Monday,0,Store_46,L46,22.965655,72.529849,Central,Low,12:30,12,13.34,26.68,4,40.68,0.89
D2,2026-02-09,Monday,0,Store_33,L33,23.076562,72.481891,West,Medium,14:45,42,15.15,39.39,11,35.64,0.8
D4,2026-02-09,Monday,0,Store_31,L31,22.92006,72.51836,South,Medium,11:45,28,8.8,22.88,7,41.8,0.68
D6,2026-02-09,Monday,0,Store_22,L22,22.96808,72.593603,South,High,11:15,21,15.48,52.63,12,25.63,0.78
D6,2026-02-09,Monday,0,Store_48,L48,23.02243,72.683566,East,Low,18:30,27,3.33,9.32,11,22.51,0.98
D1,2026-02-10,Tuesday,0,Store_5,L5,23.099597,72.517982,North,Medium,13:00,50,18.62,48.41,11,47.75,0.69
D6,2026-02-10,Tuesday,0,Store_68,L68,23.031707,72.714249,Central,Medium,11:00,51,19.71,51.25,4,20.04,0.6
D7,2026-02-10,Tuesday,0,Store_57,L57,23.008902,72.68655,West,Medium,12:15,51,13.92,36.19,11,43.7,0.69
D7,2026-02-10,Tuesday,0,Store_57,L57,23.008902,72.68655,West,Medium,15:30,48,10.53,27.38,6,29.48,0.61
D8,2026-02-10,Tuesday,0,Store_23,L23,23.040341,72.600817,East,High,13:00,43,12.05,40.97,7,21.81,0.96
D8,2026-02-10,Tuesday,0,Store_54,L54,23.011897,72.641639,North,Medium,18:30,44,1.62,5.9,3,49.28,0.91
D1,2026-02-11,Wednesday,0,Store_70,L70,22.903094,72.533732,West,Low,13:45,19,2.48,4.96,3,48.42,0.85
D11,2026-02-11,Wednesday,0,Store_66,L66,22.98114,72.715898,East,Low,08:00,42,4.49,12.57,9,45.16,0.85
D13,2026-02-11,Wednesday,0,Store_36,L36,23.112303,72.453666,East,Low,15:30,53,12.36,24.72,7,20.44,0.82
D14,2026-02-11,Wednesday,0,Store_42,L42,23.04175,72.60512,East,High,09:00,54,22.01,104.77,6,46.38,0.91
D14,2026-02-11,Wednesday,0,Store_7,L7,22.995806,72.573083,South,Low,17:45,60,12.49,34.97,7,37.28,0.86
D2,2026-02-11,Wednesday,0,Store_23,L23,23.040341,72.600817,East,High,18:30,40,5.14,24.47,11,40.86,0.95
D2,2026-02-11,Wednesday,0,Store_55,L55,23.018238,72.570281,West,Low,18:30,50,7.8,21.84,5,40.04,0.76
D5,2026-02-11,Wednesday,0,Store_40,L40,23.094792,72.571629,West,Medium,08:15,24,14.81,53.91,3,21.55,0.88
D5,2026-02-11,Wednesday,0,Store_32,L32,22.896707,72.491172,East,Low,11:00,50,17.09,34.18,7,42.2,0.9
D9,2026-02-11,Wednesday,0,Store_68,L68,23.031707,72.714249,Central,Medium,17:45,48,23.61,85.94,8,20.22,0.75
D13,2026-02-12,Thursday,0,Store_30,L30,23.029562,72.615918,Central,High,09:30,17,7.1,33.8,11,28.61,0.66
D14,2026-02-12,Thursday,0,Store_53,L53,23.135279,72.547717,West,Low,13:15,54,17.61,35.22,12,31.56,0.92
D3,2026-02-12,Thursday,0,Store_21,L21,23.024734,72.578839,East,Medium,12:45,35,5.69,14.79,5,28.78,0.98
D6,2026-02-12,Thursday,0,Store_69,L69,23.098633,72.464317,East,High,16:15,45,18.77,63.82,5,35.38,0.67
D8,2026-02-12,Thursday,0,Store_63,L63,22.974029,72.597014,Central,Medium,14:15,47,14.91,38.77,9,46.14,0.82
D9,2026-02-12,Thursday,0,Store_63,L63,22.974029,72.597014,Central,Medium,11:00,45,15.73,40.9,8,31.15,0.93
D11,2026-02-13,Friday,0,Store_50,L50,22.929464,72.534675,West,Low,15:15,51,17.98,35.96,6,20.07,0.81
D3,2026-02-13,Friday,0,Store_13,L13,23.081015,72.536338,West,Medium,18:15,28,2.34,8.52,8,46.76,0.65
D5,2026-02-13,Friday,0,Store_21,L21,23.024734,72.578839,East,Medium,17:45,28,9.05,32.94,5,41.71,0.72
D1,2026-02-14,Saturday,1,Store_27,L27,23.078705,72.511762,South,Low,18:00,40,11.26,31.53,8,22.24,0.66
D10,2026-02-14,Saturday,1,Store_3,L3,23.026445,72.587532,Central,High,08:00,43,13.61,64.78,4,41.75,0.66
D11,2026-02-14,Saturday,1,Store_30,L30,23.029562,72.615918,Central,High,17:45,48,11.41,54.31,4,32.59,0.63
D12,2026-02-14,Saturday,1,Store_5,L5,23.099597,72.517982,North,Medium,12:30,60,15.46,40.2,12,44.73,0.78
D15,2026-02-14,Saturday,1,Store_46,L46,22.965655,72.529849,Central,Low,12:45,45,12.32,24.64,10,41.86,0.74
D4,2026-02-14,Saturday,1,Store_6,L6,23.114987,72.550167,East,High,08:00,19,20.43,97.25,7,34.07,0.91
D7,2026-02-14,Saturday,1,Store_25,L25,23.135226,72.587119,East,Low,11:45,58,7.93,15.86,7,26.64,0.93
D8,2026-02-14,Saturday,1,Store_6,L6,23.114987,72.550167,East,High,13:00,25,10.97,37.3,10,28.16,0.94
D9,2026-02-14,Saturday,1,Store_40,L40,23.094792,72.571629,West,Medium,10:00,60,22.9,83.36,7,26.92,0.92
D2,2026-02-15,Sunday,1,Store_16,L16,23.049811,72.469171,East,High,09:00,48,24.59,117.05,3,21.0,0.9
D4,2026-02-15,Sunday,1,Store_38,L38,23.042065,72.714175,West,Low,08:15,42,23.46,65.69,3,34.49,0.76
D4,2026-02-15,Sunday,1,Store_8,L8,22.906262,72.547656,North,Medium,10:00,51,11.27,41.02,4,40.69,0.77
D4,2026-02-15,Sunday,1,Store_39,L39,23.125122,72.541797,West,Low,10:30,27,16.74,46.87,8,45.78,0.91
D4,2026-02-15,Sunday,1,Store_8,L8,22.906262,72.547656,North,Medium,17:00,35,2.36,8.59,11,39.24,0.81
D5,2026-02-15,Sunday,1,Store_17,L17,23.149252,72.585157,East,Medium,14:00,38,21.08,54.81,4,41.47,0.81
D7,2026-02-15,Sunday,1,Store_40,L40,23.094792,72.571629,West,Medium,17:15,14,3.61,13.14,12,22.28,0.69
D9,2026-02-15,Sunday,1,Store_60,L60,23.110032,72.461491,South,High,14:15,60,24.98,84.93,9,38.63,0.85
D14,2026-02-16,Monday,0,Store_34,L34,23.027443,72.583301,West,Medium,16:30,55,3.96,10.3,8,20.76,0.8
D4,2026-02-16,Monday,0,Store_39,L39,23.125122,72.541797,West,Low,18:45,50,4.9,13.72,12,31.83,0.82
D5,2026-02-16,Monday,0,Store_48,L48,23.02243,72.683566,East,Low,17:45,17,8.89,24.89,6,24.07,0.94
D1,2026-02-17,Tuesday,0,Store_15,L15,23.103642,72.553741,Central,Low,15:15,45,22.26,44.52,4,48.94,0.86
D10,2026-02-17,Tuesday,0,Store_15,L15,23.103642,72.553741,Central,Low,13:45,60,14.45,28.9,10,34.63,0.68
D13,2026-02-17,Tuesday,0,Store_61,L61,22.900191,72.532039,North,Medium,08:00,38,22.84,83.14,8,27.23,0.72
D13,2026-02-17,Tuesday,0,Store_52,L52,22.919236,72.519291,East,Low,16:15,52,22.28,44.56,11,31.92,0.64
D2,2026-02-17,Tuesday,0,Store_12,L12,23.113793,72.544115,East,High,12:30,50,24.58,83.57,11,47.25,0.77
D2,2026-02-17,Tuesday,0,Store_42,L42,23.04175,72.60512,East,High,16:15,45,1.26,4.28,4,32.37,0.97
D1,2026-02-18,Wednesday,0,Store_32,L32,22.896707,72.491172,East,Low,16:15,32,4.1,8.2,3,44.9,0.88
D5,2026-02-18,Wednesday,0,Store_62,L62,23.04547,72.60816,West,High,09:30,32,8.16,38.84,5,24.4,0.82
D6,2026-02-18,Wednesday,0,Store_48,L48,23.02243,72.683566,East,Low,10:15,46,20.41,57.15,6,28.88,0.95
D9,2026-02-18,Wednesday,0,Store_17,L17,23.149252,72.585157,East,Medium,11:00,27,15.92,41.39,8,26.87,0.8
D15,2026-02-19,Thursday,0,Store_61,L61,22.900191,72.532039,North,Medium,08:00,40,10.23,37.24,10,26.67,0.86
D3,2026-02-19,Thursday,0,Store_31,L31,22.92006,72.51836,South,Medium,18:30,55,13.13,47.79,5,25.92,0.7
D4,2026-02-19,Thursday,0,Store_20,L20,23.129394,72.520486,West,Medium,11:45,53,15.73,40.9,8,31.69,0.69
D11,2026-02-20,Friday,0,Store_66,L66,22.98114,72.715898,East,Low,17:00,53,9.64,26.99,9,30.47,0.77
D14,2026-02-20,Friday,0,Store_18,L18,22.937508,72.532447,Central,High,08:00,50,18.61,88.58,7,43.32,0.61
D15,2026-02-20,Friday,0,Store_46,L46,22.965655,72.529849,Central,Low,17:15,47,8.06,22.57,7,33.52,0.83
D4,2026-02-20,Friday,0,Store_51,L51,23.075749,72.460435,South,Medium,08:30,21,5.58,20.31,12,25.63,0.96
D6,2026-02-20,Friday,0,Store_11,L11,22.956287,72.533465,West,High,09:30,42,1.01,4.81,12,22.36,0.62
D11,2026-02-21,Saturday,1,Store_19,L19,23.030236,72.593213,North,Medium,08:15,52,7.09,25.81,11,31.2,0.91
D13,2026-02-21,Saturday,1,Store_64,L64,22.94129,72.527059,South,High,14:15,54,9.26,31.48,10,30.94,0.77
D14,2026-02-21,Saturday,1,Store_50,L50,22.929464,72.534675,West,Low,18:15,16,11.42,31.98,10,43.22,0.61
D15,2026-02-21,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,08:00,40,16.56,46.37,12,33.49,0.88
D6,2026-02-21,Saturday,1,Store_21,L21,23.024734,72.578839,East,Medium,08:30,27,13.48,49.07,12,29.1,0.86
D1,2026-02-22,Sunday,1,Store_12,L12,23.113793,72.544115,East,High,17:45,46,21.5,102.34,10,42.54,0.85
D11,2026-02-22,Sunday,1,Store_27,L27,23.078705,72.511762,South,Low,12:45,35,19.63,39.26,4,26.4,0.74
D2,2026-02-22,Sunday,1,Store_7,L7,22.995806,72.573083,South,Low,16:30,58,11.24,22.48,5,43.86,0.89
D2,2026-02-22,Sunday,1,Store_64,L64,22.94129,72.527059,South,High,16:45,32,18.05,61.37,4,39.65,0.91
D3,2026-02-22,Sunday,1,Store_40,L40,23.094792,72.571629,West,Medium,15:30,26,7.16,18.62,8,26.89,0.86
D8,2026-02-22,Sunday,1,Store_58,L58,23.018608,72.5704,North,Low,14:00,36,20.02,40.04,12,22.87,0.84
D10,2026-02-23,Monday,0,Store_50,L50,22.929464,72.534675,West,Low,11:15,12,7.66,15.32,7,30.8,0.96
D11,2026-02-23,Monday,0,Store_25,L25,23.135226,72.587119,East,Low,18:15,46,24.25,67.9,5,20.94,0.65
D14,2026-02-23,Monday,0,Store_19,L19,23.030236,72.593213,North,Medium,16:45,32,15.38,39.99,10,22.68,0.85
D2,2026-02-23,Monday,0,Store_36,L36,23.112303,72.453666,East,Low,13:15,51,13.84,27.68,12,47.78,0.84
D2,2026-02-23,Monday,0,Store_5,L5,23.099597,72.517982,North,Medium,14:00,59,16.12,41.91,5,44.82,0.75
D1,2026-02-24,Tuesday,0,Store_6,L6,23.114987,72.550167,East,High,11:30,55,6.1,20.74,6,33.98,0.81
D10,2026-02-24,Tuesday,0,Store_47,L47,22.996527,72.726769,Central,Low,14:00,57,13.07,26.14,3,23.44,0.79
D12,2026-02-24,Tuesday,0,Store_58,L58,23.018608,72.5704,North,Low,08:30,45,1.2,3.36,4,27.91,0.95
D12,2026-02-24,Tuesday,0,Store_53,L53,23.135279,72.547717,West,Low,08:30,52,11.81,33.07,5,32.69,0.64
D12,2026-02-24,Tuesday,0,Store_52,L52,22.919236,72.519291,East,Low,09:00,20,21.25,59.5,10,39.92,0.92
D13,2026-02-24,Tuesday,0,Store_35,L35,23.114949,72.528371,North,Low,08:15,29,22.59,63.25,11,24.35,0.82
D14,2026-02-24,Tuesday,0,Store_47,L47,22.996527,72.726769,Central,Low,10:30,58,11.16,31.25,6,25.53,0.98
D15,2026-02-24,Tuesday,0,Store_28,L28,22.934761,72.524929,West,Low,14:15,15,22.82,45.64,12,37.89,0.84
D3,2026-02-24,Tuesday,0,Store_40,L40,23.094792,72.571629,West,Medium,18:15,25,7.12,25.92,3,36.9,0.63
D4,2026-02-24,Tuesday,0,Store_24,L24,23.142062,72.57643,South,Medium,12:45,39,19.24,50.02,10,28.02,0.85
D6,2026-02-24,Tuesday,0,Store_30,L30,23.029562,72.615918,Central,High,12:30,57,16.23,55.18,10,23.44,0.92
D6,2026-02-24,Tuesday,0,Store_17,L17,23.149252,72.585157,East,Medium,15:15,19,1.83,4.76,9,33.15,0.8
D6,2026-02-24,Tuesday,0,Store_27,L27,23.078705,72.511762,South,Low,16:00,51,12.53,25.06,9,42.11,0.79
D7,2026-02-24,Tuesday,0,Store_35,L35,23.114949,72.528371,North,Low,18:00,16,4.78,13.38,4,38.76,0.79
D11,2026-02-25,Wednesday,0,Store_21,L21,23.024734,72.578839,East,Medium,16:45,33,13.84,35.98,5,48.44,0.93
D2,2026-02-25,Wednesday,0,Store_59,L59,23.102272,72.544785,East,Medium,09:45,11,13.28,48.34,7,23.25,0.69
D2,2026-02-25,Wednesday,0,Store_17,L17,23.149252,72.585157,East,Medium,11:00,28,17.0,44.2,3,44.65,0.93
D11,2026-02-26,Thursday,0,Store_33,L33,23.076562,72.481891,West,Medium,10:45,44,1.66,6.04,3,22.04,0.62
D11,2026-02-26,Thursday,0,Store_31,L31,22.92006,72.51836,South,Medium,18:00,34,19.85,72.25,7,34.55,0.76
D12,2026-02-26,Thursday,0,Store_58,L58,23.018608,72.5704,North,Low,10:30,49,17.42,48.78,12,32.48,0.84
D12,2026-02-26,Thursday,0,Store_45,L45,23.167346,72.578259,Central,High,16:30,36,14.62,49.71,4,32.18,0.69
D14,2026-02-26,Thursday,0,Store_46,L46,22.965655,72.529849,Central,Low,10:15,35,20.86,58.41,11,26.09,0.62
D15,2026-02-26,Thursday,0,Store_34,L34,23.027443,72.583301,West,Medium,08:15,14,3.98,14.49,4,49.08,0.62
D15,2026-02-26,Thursday,0,Store_18,L18,22.937508,72.532447,Central,High,09:45,50,8.68,41.32,5,42.73,0.78
D15,2026-02-26,Thursday,0,Store_45,L45,23.167346,72.578259,Central,High,15:15,59,21.73,73.88,8,38.99,0.69
D3,2026-02-26,Thursday,0,Store_10,L10,22.931174,72.544227,Central,Low,16:45,20,13.86,27.72,10,26.76,0.67
D4,2026-02-26,Thursday,0,Store_13,L13,23.081015,72.536338,West,Medium,16:15,43,11.83,30.76,12,33.3,0.75
D4,2026-02-26,Thursday,0,Store_42,L42,23.04175,72.60512,East,High,18:45,16,18.02,85.78,12,40.12,0.97
D10,2026-02-27,Friday,0,Store_8,L8,22.906262,72.547656,North,Medium,08:00,48,5.43,19.77,3,25.43,0.98
D12,2026-02-27,Friday,0,Store_66,L66,22.98114,72.715898,East,Low,18:45,11,7.69,21.53,6,45.4,0.9
D13,2026-02-27,Friday,0,Store_51,L51,23.075749,72.460435,South,Medium,13:15,50,1.92,4.99,3,47.77,0.79
D14,2026-02-27,Friday,0,Store_57,L57,23.008902,72.68655,West,Medium,15:45,21,24.37,63.36,3,32.28,0.84
D5,2026-02-27,Friday,0,Store_49,L49,22.934302,72.554122,South,Medium,16:30,42,7.95,20.67,7,30.24,0.63
D1,2026-02-28,Saturday,1,Store_54,L54,23.011897,72.641639,North,Medium,08:30,39,14.55,52.96,9,40.83,0.94
D1,2026-02-28,Saturday,1,Store_54,L54,23.011897,72.641639,North,Medium,12:00,23,18.26,47.48,12,48.55,0.69
D11,2026-02-28,Saturday,1,Store_51,L51,23.075749,72.460435,South,Medium,11:00,14,22.24,57.82,9,37.07,0.73
D12,2026-02-28,Saturday,1,Store_41,L41,23.133335,72.541455,East,Low,16:30,12,16.03,32.06,4,45.45,0.68
D14,2026-02-28,Saturday,1,Store_30,L30,23.029562,72.615918,Central,High,14:15,48,18.09,61.51,7,28.02,0.68
D4,2026-02-28,Saturday,1,Store_18,L18,22.937508,72.532447,Central,High,12:00,38,13.98,47.53,3,24.24,0.76
D4,2026-02-28,Saturday,1,Store_63,L63,22.974029,72.597014,Central,Medium,13:00,36,18.65,48.49,6,30.34,0.8
D8,2026-02-28,Saturday,1,Store_17,L17,23.149252,72.585157,East,Medium,11:15,15,2.65,6.89,11,36.83,0.77
D9,2026-02-28,Saturday,1,Store_11,L11,22.956287,72.533465,West,High,09:15,54,19.73,93.91,10,29.21,0.69
D11,2026-03-01,Sunday,1,Store_18,L18,22.937508,72.532447,Central,High,15:30,13,8.32,28.29,6,48.92,0.85
